reaction_id,reaction_name,reaction_equation,flux,lower_bound,upper_bound
PGCD,Phosphoglycerate dehydrogenase,3pg_c + nad_c --> 3php_c + h_c + nadh_c,4.867841089694245,0.0,1000.0
PGK,Phosphoglycerate kinase,3pg_c + atp_c <=> 13dpg_c + adp_c,11.549597763612658,-1000.0,1000.0
PGM,Phosphoglycerate mutase,2pg_c <=> 3pg_c,16.4174388533069,-1000.0,1000.0
PMDPHT,Pyrimidine phosphatase,5aprbu_c + h2o_c --> 4r5au_c + pi_c,0.0014691078473423817,0.0,1000.0
PMPK,Phosphomethylpyrimidine kinase,4ampm_c + atp_c --> 2mahmp_c + adp_c,0.0007345539236712335,0.0,1000.0
PPND,Prephenate dehydrogenase,nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c,0.45495898378269595,0.0,1000.0
PPRGL,Phosphoribosylamine---glycine ligase,atp_c + gly_c + pram_c <=> adp_c + gar_c + h_c + pi_c,1.4729683728964502,-1000.0,1000.0
PRAIS,Phosphoribosylaminoimidazole synthase,atp_c + fpram_c --> adp_c + air_c + h_c + pi_c,1.4729683728964502,0.0,1000.0
PRAIi,Phosphoribosylanthranilate isomerase (irreversible),pran_c --> 2cpr5p_c,0.18723878333292157,0.0,1000.0
PRAMPC,Phosphoribosyl-AMP cyclohydrolase,h2o_c + prbamp_c --> prfp_c,0.3120635409002749,0.0,1000.0
PRASCSi,Phosphoribosylaminoimidazolesuccinocarboxamide synthase,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c,1.4722338189727755,0.0,1000.0
PRATPP,Phosphoribosyl-ATP pyrophosphatase,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c,0.3120635409002749,0.0,1000.0
PRFGS,Phosphoribosylformylglycinamidine synthase,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + 2.0 h_c + pi_c,1.4729683728964504,0.0,1000.0
PRMICI,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase,prfp_c <=> prlp_c,0.3120635409002749,-1000.0,1000.0
PRPPS,Phosphoribosylpyrophosphate synthetase,atp_c + r5p_c <=> amp_c + h_c + prpp_c,3.0694010963176948,-1000.0,1000.0
PSCVT,3-phosphoshikimate 1-carboxyvinyltransferase,pep_c + skm5p_c <=> 3psme_c + pi_c,1.254657629195793,-1000.0,1000.0
PSERT,Phosphoserine transaminase,3php_c + glu__L_c --> akg_c + pser__L_c,4.867841089694245,0.0,1000.0
PSP_L,Phosphoserine phosphatase (L-serine),h2o_c + pser__L_c --> pi_c + ser__L_c,4.867841089694245,0.0,1000.0
RBFK,Riboflavin kinase,atp_c + ribflv_c --> adp_c + fmn_c + h_c,0.000734553923671191,0.0,1000.0
RBFSa,Riboflavin synthase,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c,0.002938215694684764,0.0,1000.0
RBFSb,Riboflavin synthase,2.0 dmlz_c --> 4r5au_c + ribflv_c,0.0014691078473423817,0.0,1000.0
RNDR1b,Ribonucleoside-diphosphate reductase (ADP) (glutaredoxin),adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c,0.08618985635327522,0.0,1000.0
RNDR2b,Ribonucleoside-diphosphate reductase (GDP) (glutaredoxin),gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c,0.08899301953284557,0.0,1000.0
RNDR3b,Ribonucleoside-diphosphate reductase (CDP) (glutaredoxin),cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c,0.08899301953284557,0.0,1000.0
RNDR4,Ribonucleoside-diphosphate reductase (UDP),trdrd_c + udp_c --> dudp_c + h2o_c + trdox_c,0.08618985635327525,0.0,1000.0
RPE,Ribulose 5-phosphate 3-epimerase,ru5p__D_c <=> xu5p__D_c,-2.4666902690480748,-1000.0,1000.0
RPI,Ribose-5-phosphate isomerase,r5p_c <=> ru5p__D_c,-2.46375205335339,-1000.0,1000.0
SDPDS,Succinyl-diaminopimelate desuccinylase,h2o_c + sl26da_c --> 26dap_LL_c + succ_c,1.4597562841616525,0.0,1000.0
SDPTA,Succinyldiaminopimelate transaminase,akg_c + sl26da_c <=> glu__L_c + sl2a6o_c,-1.4597562841616527,-1000.0,1000.0
SHK3Dr,Shikimate dehydrogenase,3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c,1.254657629195793,-1000.0,1000.0
SHKK,Shikimate kinase,atp_c + skm_c --> adp_c + h_c + skm5p_c,1.2546576291957927,0.0,1000.0
SO4t2,Sulfate transport in via proton symport,h_e + so4_e --> h_c + so4_c,0.8236556440088845,0.0,1000.0
SUCOAACTr,Succinyl-CoA:acetate CoA transferase,ac_c + succoa_c <=> accoa_c + succ_c,29.399061071253904,-1000.0,1000.0
SULR,Sulfite reductase (NADPH2),5.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c,0.8093664291170207,0.0,1000.0
TALA,Transaldolase,g3p_c + s7p_c <=> e4p_c + f6p_c,-0.6056490429643052,-1000.0,1000.0
THDPS,Tetrahydrodipicolinate succinylase,h2o_c + succoa_c + thdp_c --> coa_c + sl2a6o_c,1.4597562841616525,0.0,1000.0
THRD_L,L-threonine deaminase,thr__L_c --> 2obut_c + nh4_c,0.9569920039922301,0.0,1000.0
THRS,Threonine synthase,h2o_c + phom_c --> pi_c + thr__L_c,1.7926277942808468,0.0,1000.0
THZPSN,Thiazole phosphate synthesis,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,0.0007345539236712335,0.0,1000.0
TKT1,Transketolase,r5p_c + xu5p__D_c <=> g3p_c + s7p_c,-0.6056490429643052,-1000.0,1000.0
TKT2,Transketolase,e4p_c + xu5p__D_c <=> f6p_c + g3p_c,-1.8610412260837692,-1000.0,1000.0
TMDS,Thymidylate synthase,dump_c + mlthf_c --> dhf_c + dtmp_c,0.08618985635327525,0.0,1000.0
TMPK,Thiamine-phosphate kinase,atp_c + thmmp_c --> adp_c + thmpp_c,0.0007345539236712395,0.0,1000.0
TMPPP,Thiamine-phosphate diphosphorylase,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,0.0007345539236712335,0.0,1000.0
TPI,Triose-phosphate isomerase,dhap_c <=> g3p_c,-3.1254830257038506,-1000.0,1000.0
TRDR,Thioredoxin reductase (NADPH),h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,0.08618985635327524,0.0,1000.0
TRPS2,Tryptophan synthase (indole),indole_c + ser__L_c --> h2o_c + trp__L_c,0.18723878333292154,0.0,1000.0
TRPS3,Tryptophan synthase (indoleglycerol phosphate),3ig3p_c --> g3p_c + indole_c,0.18723878333292157,0.0,1000.0
TYRTA,Tyrosine transaminase,akg_c + tyr__L_c <=> 34hpp_c + glu__L_c,-0.45495898378269595,-1000.0,1000.0
UAAGDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c,0.32939637832788815,0.0,1000.0
UAGCVT,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,pep_c + uacgam_c --> pi_c + uaccg_c,0.3293963783278882,0.0,1000.0
UAGDP,UDP-N-acetylglucosamine diphosphorylase,acgam1p_c + h_c + utp_c --> ppi_c + uacgam_c,0.6587927566557765,0.0,1000.0
UAGPT3,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,uacgam_c + uagmda_c --> h_c + uaagmda_c + udp_c,0.3293963783278882,0.0,1000.0
UAMAGS,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c,0.32939637832788815,0.0,1000.0
UAMAS,UDP-N-acetylmuramoyl-L-alanine synthetase,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c,0.32939637832788815,0.0,1000.0
UAPGR,UDP-N-acetylenolpyruvoylglucosamine reductase,h_c + nadph_c + uaccg_c --> nadp_c + uamr_c,0.32939637832788815,0.0,1000.0
UDCPDP,Undecaprenyl-diphosphatase,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c,0.32939637832788826,0.0,1000.0
UDCPDPS,Undecaprenyl diphosphate synthase,frdp_c + h_c + 8.0 ipdp_c --> 8.0 ppi_c + udcpdp_c,0.32939637832788826,0.0,1000.0
UGMDDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase",alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c,0.3293963783278882,0.0,1000.0
UMPK,UMP kinase,atp_c + ump_c <=> adp_c + udp_c,1.4190231280176264,-1000.0,1000.0
URIDK2r,Uridylate kinase (dUMP),atp_c + dump_c <=> adp_c + dudp_c,-0.08618985635328036,-1000.0,1000.0
VALTA,Valine transaminase,akg_c + val__L_c <=> 3mob_c + glu__L_c,1.4840327972444185,-1000.0,1000.0
ilvg,Isoleucine biosynthesi step i,2obut_c + hethmpp_c --> 2ahbut_c + thmpp_c,0.9569920039922302,0.0,1000.0
r2136,Major Facilitator(MFS) TCDB:2.A.1.14.6,na1_e + pi_e --> na1_c + pi_c,3.2424626595271486,0.0,1000.0
r2465_1,Cation Diffusion Facilitator (Cdf) Tcdb:2.A.4.2.3,zn2_c <-- zn2_e,-0.0011232416500981648,-1000.0,0.0
sink_4hba_c,R_sink_4hba_c,4hba_c --> ,0.0007345539236712335,0.0,1000.0
Growth,Biomass reaction,0.000223 10fthf_c + 0.513689 ala__L_c + 0.000223 amet_c + 0.295792 arg__L_c + 0.241055 asn__L_c + 0.241055 asp__L_c + 54.124831 atp_c + 0.005205 ca2_c + 0.005205 cl_c + 0.000576 coa_c + 0.0001 cobalt2_c + 0.133508 ctp_c + 0.000709 cu2_c + 0.09158 cys__L_c + 0.026166 datp_c + 0.027017 dctp_c + 0.027017 dgtp_c + 0.026166 dttp_c + 0.000223 fad_c + 0.006715 fe2_c + 0.007808 fe3_c + 0.26316 gln__L_c + 0.26316 glu__L_c + 0.612638 gly_c + 0.215096 gtp_c + 48.601527 h2o_c + 0.094738 his__L_c + 0.290529 ile__L_c + 0.195193 k_c + 0.450531 leu__L_c + 0.343161 lys__L_c + 0.153686 met__L_c + 0.008675 mg2_c + 0.000223 mlthf_c + 0.000691 mn2_c + 0.0001 mql8_c + 0.001831 nad_c + 0.000447 nadp_c + 0.185265 phe__L_c + 0.221055 pro__L_c + 0.000223 pydx5p_c + 0.000223 ribflv_c + 0.215792 ser__L_c + 0.004338 so4_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.253687 thr__L_c + 0.056843 trp__L_c + 0.137896 tyr__L_c + 0.1 uaagmda_c + 0.144104 utp_c + 0.423162 val__L_c + 0.000341 zn2_c --> 53.95 adp_c + 53.95 h_c + 53.945662 pi_c + 0.773903 ppi_c,3.2939637832788824,0.0,1000.0
EX_ac_e,Acetate exchange,ac_e <-- ,-19.0,-19.0,-19.0
ACt,Acetate transport via diffusion,ac_e <=> ac_c,19.0,-1000.0,1000.0
SUCD,Succinate dehydrogenase,fad_c + succ_c --> fadh2_c + fum_c,74.73767652183206,0.0,1000.0
ACt2rpp,Acetate transport via proton symport (periplasm),h_p <=> ac_c + h_c,104.30705776654256,-1000.0,1000.0
MQN8t,Menaquinone-8 transport, <=> mqn8_c,0.0003293963783279078,-1000.0,1000.0
DM_coa_c,CoA demand (bootstrap),coa_c <=> ,-0.0018973231392655446,-0.1,1000.0
ACS_ADP,,ac_c + atp_c + coa_c <=> accoa_c + adp_c + pi_c,110.5121796883644,-1000.0,1000.0
PEPCK_ATP,PEP carboxykinase (ATP),atp_c + oaa_c --> adp_c + co2_c + pep_c,19.256150490027206,0.0,1000.0
KARI,KARI,alac__S_c + h_c + nadph_c --> dhiv_c + nadp_c,2.8779130997042763,0.0,1000.0
DHAD,DHAD,dhiv_c --> 2kiv_c + h2o_c,2.8779130997042763,0.0,1000.0
BCAT_VAL,BCAT_VAL,2kiv_c + glu__L_c <=> akg_c + val__L_c,2.8779130997042763,-1000.0,1000.0
T_cu2_e_to_cu2_c,T_cu2_e_to_cu2_c,cu2_e <=> cu2_c,0.002335420322344868,-1000.0,1000.0
EX_nac_e,nac_e exchange,nac_e <=> ,-0.007503649498309228,-1000.0,1000.0
T_nac_e_to_nac_c,Nicotinate transport (e<->c),nac_e <=> nac_c,0.007503649498309228,-1000.0,1000.0
